,User Status (Active or Inactive),User Status (Redeemers or Non-Redeemers),Credit Card User Indicator,Count of Months of Earn for a User,Count of Earn Activities for a User,Credit Card Points Earned by a User,Total Miles Earned by a User,User Account Age in Months
77602,0,0,0,1.6094379124341005,5.3981627015177525,8.836373326871671,10.133566994851453,3.970291913552122
77603,1,0,0,1.791759469228055,3.555348061489413,6.712002752832484,9.395408154438163,4.31748811353631
77604,1,0,0,1.6094379124341005,4.663439094112067,7.689909841354089,9.795512510870829,4.454347296253507
77605,0,0,1,2.079441541679836,4.859812404361672,7.413841791675386,11.71361070578114,3.828641396489095
77606,1,0,0,1.791759469228055,4.406719247264253,5.417592546868572,9.0595174822416,4.356708826689592
77607,0,0,0,0.6931471805599453,4.02535169073515,4.325559289072319,7.099201743553092,3.9318256327243257
77608,0,0,0,1.3862943611198906,5.123963979403259,6.87703417833811,8.957381735582787,3.737669618283368
77609,1,0,0,1.791759469228055,3.970291913552122,6.792755242632814,11.375374576413028,4.465908118654584
77610,1,0,0,1.6094379124341005,4.875197323201151,5.136915593550094,9.82216903135854,4.454347296253507
77611,0,0,0,0.0,0.0,6.509635644174973,6.246106765481563,3.80666248977032
77612,0,0,0,1.6094379124341005,3.555348061489413,8.612411063132209,10.698604506679793,4.290459441148391
77613,1,0,0,2.079441541679836,4.48863636973214,7.947565154498033,9.621920081084202,4.465908118654584
77614,0,0,0,0.6931471805599453,3.4657359027997265,6.667730757932362,8.968523555396352,3.4339872044851463
77615,1,0,0,0.0,1.3862943611198906,3.4335693664306928,7.495541943884256,4.174387269895637
77616,1,0,0,0.6931471805599453,4.02535169073515,4.232218213556786,7.64826303090192,4.262679877041316
77617,1,0,1,1.9459101490553128,5.030437921392435,7.778602162713867,11.77128170804018,4.454347296253507
77618,1,0,0,1.0986122886681098,4.02535169073515,4.677071496051557,9.466531777336591,4.454347296253507
77619,0,0,0,1.0986122886681098,3.6635616461296463,4.836895502695709,8.971829343530851,4.02535169073515
77620,1,0,0,1.6094379124341005,4.6443908991413725,6.74405966033522,9.279679850054796,4.454347296253507
77621,0,0,0,0.6931471805599453,2.70805020110221,7.691437413732212,6.831953565565855,3.1354942159291497
77622,1,0,0,1.0986122886681098,3.091042453358316,4.6575921119456565,8.098642843759418,4.418840607796598
77623,1,0,0,1.791759469228055,4.189654742026425,5.29407210734398,10.836143638496548,4.290459441148391
77624,0,0,0,1.0986122886681098,4.343805421853684,4.237762555038998,8.92252495730139,3.6635616461296463
77625,0,0,0,1.3862943611198906,4.382026634673881,4.662542018196477,9.94879547024067,4.174387269895637
77626,1,0,0,0.6931471805599453,4.0943445622221,8.57598987388256,8.253227645581772,4.30406509320417
77627,1,0,0,1.6094379124341005,4.0943445622221,6.697563591516668,9.642577230581775,4.394449154672439
77628,1,0,0,2.19722457733622,4.477336814478207,8.04213634298694,10.749763462338244,4.465908118654584
77629,1,0,0,1.9459101490553128,5.4638318050256105,5.498260900491908,9.586925780533695,4.465908118654584
77630,1,0,0,1.6094379124341005,3.5263605246161616,5.08126367055812,9.84961197956681,4.442651256490317
77631,0,0,0,1.0986122886681098,3.713572066704308,4.724228266668978,9.433083843269053,3.970291913552122
77632,0,0,0,1.3862943611198906,4.574710978503383,5.034069502212694,10.903071089406382,3.871201010907891
77633,1,0,0,1.6094379124341005,4.382026634673881,5.358793576924777,9.590761138978086,4.430816798843313
77634,1,0,0,1.6094379124341005,4.605170185988092,5.18369506416421,11.542794898572506,4.499809670330265
77635,0,0,0,0.6931471805599453,3.4657359027997265,4.23744847794815,10.541069167646365,4.276666119016055
77636,0,0,0,1.3862943611198906,4.04305126783455,7.31172179821392,11.10500233840835,2.9444389791664403
77637,1,0,0,0.6931471805599453,2.833213344056216,3.9699360937609622,8.064636475774222,4.465908118654584
77638,1,0,0,2.079441541679836,5.062595033026967,7.467183906555192,10.15936931243811,4.465908118654584
77639,0,0,0,0.6931471805599453,3.6375861597263857,4.228623268786646,10.55875112561844,4.143134726391533
77640,1,0,0,1.0986122886681098,4.356708826689592,4.334689623769782,8.764834214330834,4.31748811353631
77641,1,0,0,1.0986122886681098,4.454347296253507,6.736115614895238,10.845699410361682,4.343805421853684
77642,1,0,0,2.079441541679836,5.247024072160486,8.744329519028728,10.754172527312289,4.465908118654584
77643,1,0,0,1.9459101490553128,5.3471075307174685,5.505939754021484,11.21894359036992,4.430816798843313
77644,0,0,0,1.0986122886681098,2.70805020110221,4.70291797741518,8.438582790834326,3.218875824868201
77645,1,0,0,0.6931471805599453,3.218875824868201,4.384574917888942,8.74623928838306,4.31748811353631
77646,0,0,0,1.0986122886681098,4.983606621708336,4.951092063733235,8.748463629942055,4.007333185232471
77647,1,0,0,1.6094379124341005,4.812184355372417,6.740270488712438,8.916908467543795,4.343805421853684
77648,1,0,0,0.0,1.0986122886681098,3.891929192591879,6.8501261661455,4.465908118654584
77649,0,0,0,0.6931471805599453,3.8501476017100575,6.649154006682602,9.0095696715137,3.610917912644224
77650,0,0,0,0.6931471805599453,1.6094379124341005,7.692101758145553,8.035926369891792,3.688879454113936
77651,1,0,0,1.3862943611198906,3.951243718581428,4.8973054607613,7.914983005848394,4.430816798843313
77652,0,0,0,1.6094379124341005,5.099866427824199,6.607227034602153,9.402942238177694,4.290459441148391
77653,0,0,0,2.19722457733622,4.836281906951478,8.049627559266535,9.722624930978418,4.30406509320417
77654,0,0,0,1.3862943611198906,4.189654742026425,6.60478304884809,10.835474452516609,2.5649493574615367
77655,0,0,0,1.3862943611198906,3.970291913552122,7.6439933541934995,9.67721410821299,3.610917912644224
77656,0,0,0,1.0986122886681098,3.828641396489095,6.756104849246869,8.979164648964709,3.828641396489095
77657,0,0,0,0.6931471805599453,1.6094379124341005,4.02183768201167,9.050288983827956,2.70805020110221
77658,0,0,0,0.6931471805599453,1.6094379124341005,4.167333306960544,8.67214355141406,3.784189633918261
77659,1,1,1,3.610917912644224,5.823045895483019,10.601874100915982,12.469536305440966,4.477336814478207
77660,0,0,0,1.791759469228055,4.8283137373023015,7.948218485821784,10.43719928008882,3.49650756146648
77661,1,0,0,1.9459101490553128,5.003946305945459,8.686533925973563,9.720105433544852,4.454347296253507
77662,0,0,0,1.6094379124341005,4.997212273764115,8.729256160738814,9.410501846898468,3.970291913552122
77663,0,0,0,0.6931471805599453,2.9444389791664403,6.786974280048206,8.537975730598767,3.688879454113936
77664,0,0,0,1.791759469228055,5.209486152841421,7.2957929069612,9.284798282894192,4.276666119016055
77665,1,0,0,1.6094379124341005,3.784189633918261,7.618043663917731,8.56388591940822,4.454347296253507
77666,0,0,0,1.9459101490553128,5.288267030694535,5.470657081551387,10.821297130379554,4.04305126783455
77667,0,0,0,1.6094379124341005,4.430816798843313,5.322593727517739,10.82599889622334,3.7612001156935615
77668,1,0,0,1.6094379124341005,4.6443908991413725,5.291213086731416,9.8085173149449,4.418840607796598
77669,1,0,0,1.791759469228055,4.276666119016055,5.323036661674813,11.24692660334959,4.382026634673881
77670,0,0,0,0.6931471805599453,2.8903717578961645,6.666120329881632,6.93828448401696,3.80666248977032
77671,1,1,1,3.367295829986474,5.420534999272286,11.197232072262972,12.242419039475264,4.532599493153256
77672,1,0,0,1.6094379124341005,3.49650756146648,7.718645777349382,10.183313849022326,4.356708826689592
77673,0,0,0,1.3862943611198906,2.995732273553991,6.732090669053607,9.36340474770302,3.912023005428146
77674,1,1,0,4.158883083359672,6.175867270105761,11.49532887306805,13.820887078539515,4.51085950651685
77675,0,0,0,0.0,3.9318256327243257,3.404818588471538,9.565213693968287,3.367295829986474
77676,1,1,1,3.258096538021482,5.081404364984463,11.17516896655014,12.419719243200236,4.465908118654584
77677,0,0,0,1.0986122886681098,2.8903717578961645,4.537130291597022,10.542310534365471,3.871201010907891
77678,0,0,0,0.6931471805599453,3.713572066704308,8.57756973219953,8.23031079913502,4.174387269895637
77679,0,0,0,1.0986122886681098,4.330733340286331,6.637251827598474,10.972499371427949,3.912023005428146
77680,0,0,0,1.0986122886681098,4.30406509320417,6.676753906058315,9.316320695513417,4.290459441148391
77681,0,0,0,0.6931471805599453,0.6931471805599453,4.275069889775336,8.972717499397138,3.828641396489095
77682,0,0,0,1.791759469228055,4.3694478524670215,9.387803622881078,8.835355971121606,4.276666119016055
77683,0,0,0,1.0986122886681098,3.6375861597263857,7.64616196825163,8.95364003713313,4.248495242049359
77684,0,0,0,0.6931471805599453,3.295836866004329,6.525912520227165,9.60642831827175,3.555348061489413
77685,0,0,0,0.6931471805599453,3.951243718581428,4.157807767294118,8.569785641535407,1.9459101490553128
77686,0,0,0,0.6931471805599453,2.302585092994046,4.006300226142566,9.4796802501801,2.995732273553991
77687,1,0,0,1.0986122886681098,4.248495242049359,8.522047396487968,7.744136627627991,4.442651256490317
77688,1,0,0,1.791759469228055,5.293304824724492,5.3743896157262085,10.70277244665735,4.477336814478207
77689,1,0,0,1.0986122886681098,4.189654742026425,8.560494600826749,9.532061486651386,4.418840607796598
77690,1,0,0,1.791759469228055,4.90527477843843,5.244113646650457,11.161365986129686,4.465908118654584
77691,1,0,0,1.0986122886681098,3.784189633918261,4.708869934183227,8.260234291607297,4.290459441148391
77692,1,0,0,1.3862943611198906,3.5263605246161616,4.881254783622033,9.320986892063246,4.442651256490317
77693,1,0,0,1.3862943611198906,3.218875824868201,5.11392964440826,9.413281215972871,4.430816798843313
77694,0,0,0,1.3862943611198906,4.418840607796598,4.981489157580066,9.465060106725137,3.9889840465642745
77695,1,0,0,0.0,0.0,3.441712874814148,3.218875824868201,4.219507705176107
77696,0,0,0,0.6931471805599453,0.0,4.471320757087579,9.04746843900354,3.258096538021482
77697,1,0,0,1.6094379124341005,4.31748811353631,7.764739605540014,8.828054536815424,4.406719247264253
77698,0,0,0,0.6931471805599453,2.5649493574615367,8.57404192021008,7.454719949364001,3.332204510175204
77699,0,0,0,0.6931471805599453,3.4339872044851463,4.09554891401181,8.497398564088058,3.332204510175204
77700,0,0,0,1.3862943611198906,3.091042453358316,8.738266230276574,10.281547204953691,4.31748811353631
77701,0,0,0,0.0,0.0,4.0014744033848775,5.459585514144159,4.143134726391533
77702,0,0,0,0.0,0.6931471805599453,3.508231868163086,7.566311014772463,1.791759469228055
77703,1,0,0,1.791759469228055,4.394449154672439,7.414906469813096,9.718903438087914,4.430816798843313
77704,1,0,0,1.791759469228055,4.77912349311153,5.365077377541968,10.42715042510361,4.406719247264253
77705,0,0,0,1.6094379124341005,4.204692619390966,5.047251495015694,9.15472194821317,4.262679877041316
77706,1,0,0,0.6931471805599453,3.1354942159291497,3.991690857148646,8.459564078579602,4.394449154672439
77707,0,0,0,0.6931471805599453,2.6390573296152584,4.641150858562657,8.83840674707681,3.8918202981106265
77708,1,0,0,1.6094379124341005,4.394449154672439,5.256937101095448,9.33229248272693,4.3694478524670215
77709,0,0,0,0.6931471805599453,0.0,3.937716487412581,7.591861714889934,2.772588722239781
77710,0,0,0,0.0,4.31748811353631,3.605080928188823,10.850094081612228,2.3978952727983707
77711,0,0,0,1.791759469228055,4.204692619390966,9.395413581071168,9.827631900232593,4.276666119016055
77712,1,0,0,1.791759469228055,2.6390573296152584,5.385994679921209,9.599066156080047,4.430816798843313
77713,0,0,0,0.6931471805599453,4.543294782270004,4.000396155040918,8.717354666338522,3.5263605246161616
77714,0,0,0,0.6931471805599453,4.060443010546419,4.321604990611734,6.96979066990159,3.6375861597263857
77715,1,0,1,1.6094379124341005,3.7612001156935615,8.57370185775674,11.54020010710511,4.430816798843313
77716,1,0,0,0.0,3.6375861597263857,8.638150741333298,7.134890851565884,4.290459441148391
77717,1,0,0,1.3862943611198906,4.30406509320417,8.680187186949311,9.222565341598752,4.465908118654584
77718,0,0,0,0.6931471805599453,1.0986122886681098,4.450281818349162,8.585412430393381,2.6390573296152584
77719,1,0,0,1.791759469228055,4.143134726391533,7.771667109648176,9.592059086354348,4.442651256490317
77720,0,0,0,1.3862943611198906,2.8903717578961645,8.688061008952408,10.429576102968031,3.9889840465642745
77721,1,0,0,1.3862943611198906,5.272999558563747,6.676613941788522,9.385133662349348,4.442651256490317
77722,0,0,0,0.6931471805599453,3.258096538021482,3.993653838271052,8.077136638538454,3.9889840465642745
77723,1,1,1,4.189654742026425,6.26530121273771,11.2788958151212,13.415975830336857,4.5217885770490405
77724,1,0,0,1.6094379124341005,4.330733340286331,6.727917448190166,9.579210649614792,4.5217885770490405
77725,1,0,0,1.791759469228055,4.0943445622221,7.643463993086195,10.11924388541632,4.51085950651685
77726,0,0,0,1.6094379124341005,4.718498871295094,5.1093633834338,9.347141413468329,3.8501476017100575
77727,0,0,0,0.0,0.0,3.642481433424293,8.61558951327243,1.9459101490553128
77728,1,0,0,1.6094379124341005,4.276666119016055,8.631376625939835,9.340315448397927,4.465908118654584
77729,1,0,0,1.6094379124341005,3.1780538303479458,6.784140356808464,8.767017621311778,4.356708826689592
77730,1,0,0,1.6094379124341005,4.787491742782046,5.229601595977337,10.991089448684184,4.454347296253507
77731,0,0,0,0.0,2.19722457733622,2.5228504313076208,8.002359546252707,3.610917912644224
77732,0,0,0,1.0986122886681098,3.555348061489413,4.850841105512644,9.280519206597427,4.007333185232471
77733,1,0,0,1.791759469228055,4.691347882229144,5.404960136612554,9.699778913860523,4.406719247264253
77734,1,0,0,1.6094379124341005,5.170483995038151,6.78801594902498,9.276221741089696,4.406719247264253
77735,0,0,0,0.6931471805599453,3.295836866004329,7.545221872840016,9.490317840042412,4.007333185232471
77736,1,0,0,2.19722457733622,5.003946305945459,7.263195123027271,9.740792136877351,4.343805421853684
77737,0,0,0,0.6931471805599453,4.204692619390966,4.146329622280728,7.614805364711073,1.791759469228055
77738,1,1,1,4.060443010546419,6.311734809152915,11.67808212348008,13.295790495694533,4.477336814478207
77739,1,0,0,1.6094379124341005,3.951243718581428,6.629305667603181,9.640693195592126,4.394449154672439
77740,0,0,0,1.0986122886681098,3.218875824868201,6.455851828783293,10.21833478806055,4.290459441148391
77741,1,0,0,1.0986122886681098,4.382026634673881,6.69651973324184,8.935245415029874,4.394449154672439
77742,0,0,0,1.6094379124341005,4.007333185232471,7.323490963342032,9.204221690968003,2.772588722239781
77743,0,0,0,1.6094379124341005,4.48863636973214,5.074649768744642,9.392245175273796,3.8501476017100575
77744,1,0,0,2.079441541679836,5.497168225293202,6.795473579608774,10.500756892202675,4.48863636973214
77745,0,0,0,0.0,1.0986122886681098,3.7591297401655095,8.308199063206446,0.0
77746,0,0,0,0.6931471805599453,4.060443010546419,6.720578999264791,8.882391706295847,2.4849066497880004
77747,1,0,0,0.6931471805599453,1.0986122886681098,4.25455245065938,9.273315171137572,4.31748811353631
77748,0,0,0,1.791759469228055,4.787491742782046,5.337655003814168,11.49319203527984,3.9318256327243257
77749,0,0,0,0.0,1.3862943611198906,3.717280410136102,5.41610040220442,3.044522437723423
77750,1,0,0,1.0986122886681098,3.610917912644224,7.768796416593938,9.078065332666364,4.382026634673881
77751,0,0,0,0.6931471805599453,4.02535169073515,4.179831800107601,9.700085352130934,3.58351893845611
77752,0,0,0,1.0986122886681098,4.23410650459726,4.68881030822,8.314587291319576,3.4011973816621555
77753,1,0,0,2.302585092994046,4.418840607796598,7.800057851170364,10.11382951201313,4.48863636973214
77754,0,0,0,0.6931471805599453,3.610917912644224,4.230191605440996,8.168486417126681,3.332204510175204
77755,1,0,0,1.791759469228055,5.056245805348308,5.31963507904612,9.839268980209477,4.418840607796598
77756,0,0,0,1.6094379124341005,3.367295829986474,5.299028902079138,9.615071877730596,4.31748811353631
77757,0,0,0,0.6931471805599453,1.0986122886681098,6.591796869970994,7.989560449333865,3.8501476017100575
77758,1,0,0,1.9459101490553128,4.158883083359672,5.646836380442337,10.735004402360843,4.418840607796598
77759,1,0,0,2.302585092994046,5.476463551931511,9.12932549798613,10.116661572812848,4.454347296253507
77760,0,0,0,1.0986122886681098,4.605170185988092,6.550941561736623,8.338066525518801,3.8501476017100575
77761,0,0,0,0.6931471805599453,3.555348061489413,6.597253337391656,8.163086375583216,2.6390573296152584
77762,0,0,0,1.0986122886681098,4.158883083359672,4.442502731045068,9.68719547617102,3.828641396489095
77763,0,0,0,1.3862943611198906,5.049856007249537,4.972667423133923,9.505097358099926,4.23410650459726
77764,0,0,0,1.3862943611198906,4.248495242049359,7.518520977615059,8.920255414908091,3.7612001156935615
77765,1,0,0,1.791759469228055,5.209486152841421,5.357330850232902,10.770735088230952,4.382026634673881
77766,1,0,0,1.3862943611198906,4.795790545596741,4.716273671977737,9.333707785926467,4.394449154672439
77767,0,0,0,1.0986122886681098,4.875197323201151,4.626877533505118,9.595670797663969,4.219507705176107
77768,0,0,0,1.3862943611198906,3.367295829986474,7.782389394995054,9.997979215628844,3.80666248977032
77769,0,0,0,1.3862943611198906,2.079441541679836,6.658532520466439,9.674703121331833,3.871201010907891
77770,1,0,0,0.6931471805599453,3.713572066704308,7.613372796396477,8.674367865788236,4.23410650459726
77771,0,0,0,1.3862943611198906,3.80666248977032,7.742702092171091,10.97332306643282,4.31748811353631
77772,0,0,0,0.6931471805599453,3.1354942159291497,4.286733128149592,7.719129840906732,3.951243718581428
77773,0,0,0,0.0,2.833213344056216,3.151135559978837,6.759255270663693,3.5263605246161616
77774,1,0,0,0.6931471805599453,2.8903717578961645,4.33107349262967,10.797532675462964,4.343805421853684
77775,0,0,0,1.0986122886681098,1.0986122886681098,7.904546209252937,8.868554040531201,4.30406509320417
77776,1,0,0,1.6094379124341005,4.663439094112067,6.765706575138847,10.620815019347765,4.442651256490317
77777,0,0,0,1.0986122886681098,3.784189633918261,7.929868724719927,6.839476438228843,4.060443010546419
77778,1,0,0,1.3862943611198906,3.80666248977032,6.741889233311052,9.795233967095871,4.262679877041316
77779,0,0,0,1.0986122886681098,3.951243718581428,4.612524526607489,8.902455592206882,3.49650756146648
77780,1,1,1,3.784189633918261,6.228511003591184,11.467251747435666,13.891838991639082,4.51085950651685
77781,1,0,0,1.0986122886681098,3.367295829986474,4.828323918495087,8.958797346140274,4.394449154672439
77782,1,0,0,1.3862943611198906,3.871201010907891,5.049262908852659,9.615138591096644,4.356708826689592
77783,0,0,0,0.6931471805599453,3.80666248977032,4.471193479772597,8.984192311641674,3.4657359027997265
77784,1,0,0,1.6094379124341005,4.0943445622221,5.152190414413959,8.798907492088226,4.477336814478207
77785,0,0,0,0.6931471805599453,4.532599493153256,7.636597051234094,9.5682245844549,4.248495242049359
77786,0,0,0,1.9459101490553128,4.248495242049359,6.740061021297183,10.734808458400192,4.23410650459726
77787,1,0,0,1.6094379124341005,3.4011973816621555,5.259450570349756,7.776954403322442,4.382026634673881
77788,1,1,1,3.332204510175204,5.697093486505405,10.991321023045602,12.574731988815268,4.5217885770490405
77789,1,0,0,2.5649493574615367,6.040254711277414,7.021608226814368,10.961798544430712,4.430816798843313
77790,0,0,0,0.6931471805599453,1.9459101490553128,3.695214191410898,9.119977931895791,3.737669618283368
77791,0,0,0,1.791759469228055,4.962844630259907,7.386194678990361,9.51355124604559,3.871201010907891
77792,0,0,0,0.6931471805599453,3.713572066704308,4.20831222877776,7.679713639966372,4.219507705176107
77793,1,0,0,1.3862943611198906,4.477336814478207,6.822855917440144,9.413281215972871,4.290459441148391
77794,1,0,0,1.0986122886681098,4.262679877041316,6.68907509079926,9.44572864970683,4.394449154672439
77795,0,0,0,1.3862943611198906,4.343805421853684,7.996530000787161,10.355359033458448,4.04305126783455
77796,0,0,0,1.0986122886681098,2.8903717578961645,8.537101842839391,8.83200393125627,3.8501476017100575
77797,1,0,0,1.791759469228055,4.74493212836325,6.867494572631949,11.07106604566896,4.477336814478207
77798,0,0,0,1.9459101490553128,4.7535901911063645,9.306773682268863,10.662164949840967,3.295836866004329
77799,1,0,0,1.0986122886681098,4.454347296253507,4.630695502267736,8.13505390861157,4.343805421853684
77800,0,0,0,2.079441541679836,4.875197323201151,8.977078983688086,9.571992907127694,4.0943445622221
77801,1,0,0,2.079441541679836,4.5217885770490405,8.579125092872856,10.215301104562837,4.465908118654584
77802,0,0,0,1.0986122886681098,3.80666248977032,4.838148948187486,9.177403871729918,3.9889840465642745
77803,1,0,0,1.0986122886681098,3.295836866004329,4.4591776501291465,8.90354343566472,4.330733340286331
77804,1,0,0,1.3862943611198906,3.49650756146648,4.964569110583675,9.105535257610056,4.430816798843313
77805,1,0,0,1.791759469228055,4.912654885736052,5.414405088575671,11.163694176730043,4.418840607796598
77806,1,0,0,1.9459101490553128,5.43372200355424,6.950643861439163,9.23805281054272,4.454347296253507
77807,0,0,0,0.6931471805599453,4.564348191467836,3.929346824849643,8.019612794400267,3.688879454113936
77808,1,0,0,1.791759469228055,5.010635294096256,9.363857600983144,11.07915347064653,4.499809670330265
77809,1,0,0,1.3862943611198906,4.143134726391533,6.633820229388271,8.667507952075105,4.442651256490317
77810,1,0,0,1.0986122886681098,4.343805421853684,4.553772509526002,8.814776088545281,4.454347296253507
77811,1,0,0,1.791759469228055,5.438079308923196,5.2041985502450245,9.652394528314964,4.3694478524670215
77812,0,0,0,1.6094379124341005,4.02535169073515,7.744139025816948,9.19634286233233,4.330733340286331
77813,1,0,0,1.3862943611198906,2.833213344056216,7.287553725095625,11.161152771058838,4.442651256490317
77814,1,0,0,1.3862943611198906,3.555348061489413,5.063337891723548,9.917439766154132,4.3694478524670215
77815,1,0,0,1.3862943611198906,4.812184355372417,5.06905670780964,9.650657690851558,4.406719247264253
77816,0,0,0,0.0,1.0986122886681098,2.6406601018223586,7.571473648851271,2.4849066497880004
77817,0,0,0,0.6931471805599453,3.737669618283368,7.730706941113867,8.085178748074537,4.007333185232471
77818,1,0,0,1.3862943611198906,4.5217885770490405,7.319975097117029,9.695294188174604,4.477336814478207
77819,0,0,0,1.0986122886681098,1.791759469228055,8.990147155360427,9.002947130753205,3.828641396489095
77820,1,0,0,1.3862943611198906,2.5649493574615367,4.556903501329728,9.084323531392696,4.477336814478207
77821,0,0,0,1.3862943611198906,4.158883083359672,5.010202973973659,9.48303570211964,4.290459441148391
77822,0,0,0,1.0986122886681098,4.158883083359672,7.320642821897418,10.771449014012996,4.02535169073515
77823,0,0,0,1.791759469228055,4.158883083359672,8.931052484157368,9.90912165115322,3.295836866004329
77824,0,0,0,1.0986122886681098,4.127134385045092,4.46124508928972,9.38915578944085,4.174387269895637
77825,1,0,0,1.6094379124341005,4.290459441148391,6.682237662477324,10.406774834263818,4.394449154672439
77826,1,1,0,3.970291913552122,5.902633333401366,11.704064495546575,12.773171791735177,4.477336814478207
77827,0,0,0,0.6931471805599453,2.5649493574615367,4.422302370432543,7.815207062189088,0.6931471805599453
77828,1,0,0,1.6094379124341005,4.07753744390572,5.221357483722169,8.42463920980563,4.406719247264253
77829,1,0,0,1.6094379124341005,4.934473933130692,7.969148467224522,9.503159228533116,4.465908118654584
77830,1,0,0,1.791759469228055,4.02535169073515,5.22842456064605,9.726213236963687,4.48863636973214
77831,0,0,0,0.0,1.0986122886681098,3.413028316957329,6.295266001439646,0.0
77832,1,0,0,1.3862943611198906,3.4011973816621555,4.967020193972831,9.875345246589848,4.356708826689592
77833,1,0,0,1.0986122886681098,3.555348061489413,7.685295790058634,8.465899897028686,4.48863636973214
77834,0,0,0,0.0,1.0986122886681098,3.588239148729728,6.717804695023691,1.9459101490553128
77835,0,0,0,1.0986122886681098,3.688879454113936,6.730329221757492,10.49094082853701,3.8918202981106265
77836,0,0,0,1.791759469228055,4.955827057601261,5.281432144940678,9.451952327573435,4.330733340286331
77837,0,0,0,2.3978952727983707,5.442417710521793,8.774961257319225,11.472051385760256,4.290459441148391
77838,1,1,0,3.970291913552122,6.045005314036012,11.754282945572106,13.7237482769173,4.48863636973214
77839,1,0,0,1.791759469228055,4.624972813284271,6.781954252945153,9.84548760823814,4.382026634673881
77840,1,0,0,1.0986122886681098,4.204692619390966,4.7176894421111335,9.878323578872578,4.3694478524670215
77841,0,0,0,0.0,0.0,3.4046093510277142,6.424869023905388,3.6635616461296463
77842,1,0,0,1.791759469228055,5.081404364984463,5.099796598649594,10.106387579373278,4.454347296253507
77843,0,0,0,1.0986122886681098,2.19722457733622,4.764319608034263,7.497761700622568,3.7612001156935615
77844,0,0,0,0.6931471805599453,3.218875824868201,4.4273699466435135,6.981934677156389,1.791759469228055
77845,0,0,0,1.0986122886681098,2.9444389791664403,8.538744058738425,10.539005620259436,3.7612001156935615
77846,0,0,0,1.791759469228055,4.499809670330265,6.845993614605647,9.773948181181144,3.828641396489095
77847,0,0,0,1.0986122886681098,4.127134385045092,7.766536931339234,8.041734711487537,3.4011973816621555
77848,0,0,0,1.6094379124341005,4.74493212836325,5.2560374424105625,9.26302769425519,3.9318256327243257
77849,0,0,0,0.6931471805599453,3.367295829986474,4.367032568051092,6.890609120147166,3.1780538303479458
77850,1,0,0,1.6094379124341005,4.219507705176107,5.288104662295435,9.2057297594185,4.442651256490317
77851,0,0,0,1.6094379124341005,5.056245805348308,7.726009515422573,9.803556713911078,3.951243718581428
77852,0,0,0,0.0,1.0986122886681098,3.4401381219695257,5.60947179518496,3.218875824868201
77853,0,0,0,1.3862943611198906,4.07753744390572,4.955601790433941,8.738094230177667,4.07753744390572
77854,0,0,0,0.0,2.6390573296152584,6.533485672677415,8.039157390473237,3.58351893845611
77855,0,0,0,1.791759469228055,4.442651256490317,8.791503480691588,9.68046899341007,3.091042453358316
77856,1,0,0,1.0986122886681098,2.19722457733622,6.657041191750142,8.622813673279921,4.3694478524670215
77857,0,0,0,1.0986122886681098,2.4849066497880004,7.898189276026614,7.057897937411856,3.5263605246161616
77858,0,0,0,1.0986122886681098,4.189654742026425,4.67062679566531,9.22414465295258,3.1780538303479458
77859,0,0,0,1.6094379124341005,3.4339872044851463,5.3445870441418215,9.504501410525672,3.9318256327243257
77860,1,0,0,1.0986122886681098,1.3862943611198906,4.447492837226885,9.088963385809585,4.356708826689592
77861,1,0,0,1.3862943611198906,4.406719247264253,6.673280531214703,9.452501929126154,4.418840607796598
77862,1,0,0,1.6094379124341005,4.553876891600541,5.242183135454786,11.286012317648147,4.430816798843313
77863,1,0,0,1.6094379124341005,3.1780538303479458,5.180855407857041,9.36999018950572,4.477336814478207
77864,0,0,0,0.6931471805599453,3.80666248977032,4.54560002103264,7.627544390488503,2.4849066497880004
77865,0,0,0,1.6094379124341005,3.688879454113936,7.930826658389548,9.851193757814992,4.007333185232471
77866,0,0,0,1.791759469228055,5.117993812416755,8.724501817719085,11.511224018330472,3.9318256327243257
77867,1,0,0,1.3862943611198906,5.170483995038151,4.841850232093382,11.534696741439683,4.3694478524670215
77868,1,0,0,0.6931471805599453,1.791759469228055,4.464366809354359,9.49160187662504,4.430816798843313
77869,0,0,0,0.6931471805599453,4.394449154672439,4.119461288045426,10.493466257606206,2.19722457733622
77870,1,0,0,1.6094379124341005,4.04305126783455,7.353742478473122,8.792245847467877,4.442651256490317
77871,1,0,0,1.3862943611198906,4.804021044733257,4.9149543309501365,9.610859937691332,4.406719247264253
77872,0,0,0,2.079441541679836,4.442651256490317,9.497515947410076,9.989802853988047,4.04305126783455
77873,0,0,0,0.0,1.3862943611198906,8.666934323456992,8.60392119492606,4.07753744390572
77874,1,0,0,1.3862943611198906,4.812184355372417,6.603254398097201,9.122601457668177,4.430816798843313
77875,1,0,0,1.6094379124341005,4.7535901911063645,6.783418616507829,9.861466923273516,4.343805421853684
77876,0,0,0,0.0,4.382026634673881,3.1303812101522657,7.634820677745543,3.80666248977032
77877,0,0,0,1.0986122886681098,4.343805421853684,8.703242640920795,10.03425262241568,3.1780538303479458
77878,1,0,0,1.6094379124341005,4.804021044733257,6.79256385614057,10.651785577560922,4.465908118654584
77879,0,0,0,1.3862943611198906,3.9318256327243257,4.99044740627383,8.88875674784872,3.610917912644224
77880,1,1,1,4.07753744390572,6.572282542694008,10.519389043443532,13.047754048823244,4.51085950651685
